"","AR","N","log2FC","llr","pval"
"A930015D03Rik",0.694444444444444,12,0.881355503501381,-16.4889955976341,9.3208063917235e-09
"AU040320",0.482456140350877,19,0.201633861169651,-1.10445917584426,0.137214848920201
"AW554918",0.553968253968254,42,0.148098638989134,-2.65643914848563,0.0211683557461728
"Aak1",0.570498511904762,64,0.386182636606659,-0.148301468135585,0.586019954055917
"Aatf",0.494047619047619,14,0.241008099503795,-8.51039950116237,3.69725917431061e-05
"Abca1",0.469773629148629,104,-0.0911478880581954,-1.4850621145753,0.0848153409717818
"Abca6",0.61734126984127,30,0.625151590836855,-6.11724737581628,0.000469140459609162
"Abca8a",0.707909769557497,88,1.27436241163531,-1.85239477236038,0.0542565133484489
"Abca8b",0.517113095238095,48,0.0985638344835896,1.11358882044478,1
"Abca9",0.501995293066722,84,0.108776345917332,0.18536849440099,1
